Fecha,Categoria,Producto,Precio_ARS,Precio_USD,Dolar_ARS
2026-03-10,Sandwiches Calientes,"Hamburger: lomo, cebolla frita, salsa holandesa",12500.0,8.77,1425.0
2026-03-10,Sandwiches Calientes,"Galli: lomo, jamón, queso, salsa holandesa",13000.0,9.12,1425.0
2026-03-10,Sandwiches Calientes,"Lomo Champignon: lomo, champignones, salsa holandesa",13000.0,9.12,1425.0
2026-03-10,Sandwiches Calientes,"Duende: lomo, jamón, tomate, salsa holandesa",13000.0,9.12,1425.0
2026-03-10,Sandwiches Calientes,Lomo 1/2 Caballo,12500.0,8.77,1425.0
2026-03-10,Sandwiches Calientes,"Hamenech: huevo, jamón, salsa holandesa",10500.0,7.37,1425.0
2026-03-10,Sandwiches Calientes,"Fangio: huevo, jamón, cebolla, salsa holandesa",12000.0,8.42,1425.0
2026-03-10,Sandwiches Calientes,"Barton: jamón, queso, cebolla saltada, salsa holandesa",12000.0,8.42,1425.0
2026-03-10,Sandwiches Calientes,"Carlitos: jamón, queso, salsa portuguesa",12000.0,8.42,1425.0
2026-03-10,Sandwiches Calientes,"Jamón Glasé Confitado: jamón, queso gratinado, salsa portuguesa, dulce, pan sandwich",10500.0,7.37,1425.0
2026-03-10,Sandwiches Calientes,"Roselli: pavita picada, jamón, queso, pebete",12000.0,8.42,1425.0
2026-03-10,Triples Especiales,12 unidades,25000.0,17.54,1425.0
2026-03-10,Triples Especiales,24 unidades,46000.0,32.28,1425.0
2026-03-10,Triples Especiales,48 unidades,80000.0,56.14,1425.0
2026-03-10,Triples Especiales,96 unidades,138000.0,96.84,1425.0
